################################################
# ITK-SnAP Label Description File
# File format: 
# IDX   -R-  -G-  -B-  -A--  VIS MSH  LABEL
# Fields: 
#    IDX:   Zero-based index 
#    -R-:   Red color component (0..255)
#    -G-:   Green color component (0..255)
#    -B-:   Blue color component (0..255)
#    -A-:   Label transparency (0.00 .. 1.00)
#    VIS:   Label visibility (0 or 1)
#    IDX:   Label mesh visibility (0 or 1)
#  LABEL:   Label description 
################################################
480	0	198	142	1	1	1	"TEpd_L_6"
481	0	227	142	1	1	1	"V3v_L_1"
482	0	255	142	1	1	1	"V3v_L_2"
483	28	0	142	1	1	1	"V3v_L_3"
484	28	28	142	1	1	1	"V3v_L_4"
485	28	57	142	1	1	1	"V3v_L_5"
486	28	85	142	1	1	1	"V3v_L_6"
487	28	113	142	1	1	1	"44_L_1"
488	28	142	142	1	1	1	"44_L_2"
489	28	170	142	1	1	1	"44_L_3"
490	28	198	142	1	1	1	"44_L_4"
491	28	227	142	1	1	1	"44_L_5"
492	28	255	142	1	1	1	"44_L_6"
493	57	0	142	1	1	1	"MT_L_1"
494	57	28	142	1	1	1	"MT_L_2"
495	57	57	142	1	1	1	"MT_L_3"
496	57	85	142	1	1	1	"MT_L_4"
497	57	113	142	1	1	1	"MT_L_5"
498	57	142	142	1	1	1	"MT_L_6"
499	57	170	142	1	1	1	"TEm_L_1"
500	57	198	142	1	1	1	"TEm_L_2"
501	57	227	142	1	1	1	"TEm_L_3"
502	57	255	142	1	1	1	"TEm_L_4"
503	85	0	142	1	1	1	"TEm_L_5"
504	85	28	142	1	1	1	"TEm_L_6"
505	185	57	142	1	1	1	"Tpt_L_1"
506	85	85	142	1	1	1	"Tpt_L_2"
507	85	113	142	1	1	1	"Tpt_L_3"
508	85	142	142	1	1	1	"Tpt_L_4"
509	85	170	142	1	1	1	"Tpt_L_5"
510	85	198	142	1	1	1	"Tpt_L_6"
511	85	227	142	1	1	1	"24c_L_1"
512	85	255	142	1	1	1	"24c_L_2"
513	113	0	142	1	1	1	"24c_L_3"
514	113	28	142	1	1	1	"24c_L_4"
515	113	57	142	1	1	1	"24c_L_5"
516	113	85	142	1	1	1	"24c_L_6"
517	113	113	142	1	1	1	"MST_L_1"
518	113	142	142	1	1	1	"MST_L_2"
519	113	170	142	1	1	1	"MST_L_3"
520	113	198	142	1	1	1	"MST_L_4"
521	113	227	142	1	1	1	"MST_L_5"
522	113	255	142	1	1	1	"MST_L_6"
523	142	0	142	1	1	1	"RM_L_1"
524	142	28	142	1	1	1	"RM_L_2"
525	142	57	142	1	1	1	"RM_L_3"
526	142	85	142	1	1	1	"RM_L_4"
527	142	113	142	1	1	1	"RM_L_5"
528	142	170	142	1	1	1	"RM_L_6"
529	142	198	142	1	1	1	"STGr_L_1"
530	142	227	142	1	1	1	"STGr_L_2"
531	142	255	142	1	1	1	"STGr_L_3"
532	170	0	142	1	1	1	"STGr_L_4"
533	170	28	142	1	1	1	"STGr_L_5"
534	170	57	142	1	1	1	"STGr_L_6"
535	170	85	142	1	1	1	"Pi_L_1"
536	170	113	142	1	1	1	"Pi_L_2"
537	170	142	142	1	1	1	"Pi_L_3"
538	170	170	142	1	1	1	"Pi_L_4"
539	170	198	142	1	1	1	"Pi_L_5"
540	170	227	142	1	1	1	"Pi_L_6"
